date,state,county,zip,agency,agency_id,ori,type,population_policed,operating_budget,agency_type
2025-05-23 pm,FLORIDA,Alachua County,32627,alachua county sheriff,636642,FL0010000,Warrant Service Officer,269956,81932399,(001) Sheriff
2025-05-23 pm,FLORIDA,NA,34266,arcadia police,636648,FL0140100,Task Force Model,8201,1486823,(003) Local Police
2025-05-23 pm,FLORIDA,NA,33823,auburndale police,636652,FL0530100,Task Force Model,16291,3273508,(003) Local Police
2025-05-23 pm,FLORIDA,Baker County,32063,baker county sheriff,636655,FL0020000,Warrant Service Officer,28355,10529660,(001) Sheriff
2025-05-23 pm,FLORIDA,Baker County,32063,baker county sheriff,636655,FL0020000,Task Force Model,28355,10529660,(001) Sheriff
2025-05-23 pm,FLORIDA,NA,33830,bartow police,636657,FL0530200,Task Force Model,19926,5000000,(003) Local Police
2025-05-23 pm,FLORIDA,Bay County,32405,bay county sheriff,636658,FL0030000,Warrant Service Officer,185287,38860512,(001) Sheriff
2025-05-23 pm,FLORIDA,Bay County,32405,bay county sheriff,636658,FL0030000,Task Force Model,185287,38860512,(001) Sheriff
2025-05-23 pm,FLORIDA,NA,32809,belle isle police,636662,FL0489300,Task Force Model,7166,1600000,(003) Local Police
2025-05-23 pm,FLORIDA,NA,33756,belleair police,636661,FL0520100,Task Force Model,4217,1495700,(003) Local Police
2025-05-23 pm,FLORIDA,NA,32424,blountstown police,636665,FL0070200,Task Force Model,2478,1001458,(003) Local Police
2025-05-23 pm,FLORIDA,NA,33432,boca raton police,636666,FL0500200,Task Force Model,99244,49664200,(003) Local Police
2025-05-23 pm,FLORIDA,NA,33426,boynton beach police,636669,FL0500300,Task Force Model,78050,29049683,(003) Local Police
2025-05-23 pm,FLORIDA,NA,34205,bradenton police,636671,FL0410200,Task Force Model,57644,17118289,(003) Local Police
2025-05-23 pm,FLORIDA,Bradford County,32091,bradford county sheriff,636672,FL0040000,Warrant Service Officer,27732,5942862,(001) Sheriff
2025-05-23 pm,FLORIDA,Bradford County,32091,bradford county sheriff,636672,FL0040000,Task Force Model,27732,5942862,(001) Sheriff
2025-05-23 pm,FLORIDA,Brevard County,32780,brevard county sheriff,636673,FL0050000,Warrant Service Officer,596849,125000000,(001) Sheriff
2025-05-23 pm,FLORIDA,Brevard County,32780,brevard county sheriff,636673,FL0050000,Task Force Model,596849,125000000,(001) Sheriff
2025-05-23 pm,FLORIDA,Broward County,33312,broward county sheriff,636679,FL0060000,Warrant Service Officer,1951260,872162380,(001) Sheriff
2025-05-23 pm,FLORIDA,Broward County,33312,broward county sheriff,636679,FL0060000,Task Force Model,1951260,872162380,(001) Sheriff
2025-05-23 pm,FLORIDA,Calhoun County,32424,calhoun county sheriff,636682,FL0070000,Warrant Service Officer,14587,2051260,(001) Sheriff
2025-05-23 pm,FLORIDA,Calhoun County,32424,calhoun county sheriff,636682,FL0070000,Task Force Model,14587,2051260,(001) Sheriff
2025-05-23 pm,FLORIDA,Charlotte County,33982,charlotte county sheriff,636689,FL0080000,Warrant Service Officer,184998,65469000,(001) Sheriff
2025-05-23 pm,FLORIDA,Charlotte County,33982,charlotte county sheriff,636689,FL0080000,Task Force Model,184998,65469000,(001) Sheriff
2025-05-23 pm,FLORIDA,NA,32324,chattahoochee police,636690,FL0200200,Task Force Model,3065,780063,(003) Local Police
2025-05-23 pm,FLORIDA,Citrus County,34450,citrus county sheriff,636693,FL0090000,Warrant Service Officer,147929,31000000,(001) Sheriff
2025-05-23 pm,FLORIDA,Citrus County,34450,citrus county sheriff,636693,FL0090000,Task Force Model,147929,31000000,(001) Sheriff
2025-05-23 pm,FLORIDA,NA,33166,miami springs police,636895,FL0130900,Task Force Model,14315,6498733,(003) Local Police
2025-05-23 pm,FLORIDA,NA,34769,st cloud police,636974,FL0490100,Task Force Model,54115,14100537,(003) Local Police
2025-05-23 pm,FLORIDA,NA,33542,zephyrhills police,637063,FL0510300,Task Force Model,15563,4350318,(003) Local Police
2025-05-23 pm,FLORIDA,Clay County,32043,clay county sheriff,636694,FL0100000,Jail Enforcement Model,216072,47777498,(001) Sheriff
2025-05-23 pm,FLORIDA,Clay County,32043,clay county sheriff,636694,FL0100000,Warrant Service Officer,216072,47777498,(001) Sheriff
2025-05-23 pm,FLORIDA,Clay County,32043,clay county sheriff,636694,FL0100000,Task Force Model,216072,47777498,(001) Sheriff
2025-05-23 pm,FLORIDA,NA,33756,clearwater police,636695,FL0520300,Task Force Model,116478,41389690,(003) Local Police
2025-05-23 pm,FLORIDA,NA,34711,clermont police,636696,FL0350300,Task Force Model,36693,8475000,(003) Local Police
2025-05-23 pm,FLORIDA,NA,32931,cocoa beach police,636698,FL0050300,Task Force Model,11737,4394541,(003) Local Police
2025-05-23 pm,FLORIDA,Collier County,34112,collier county sheriff,636702,FL0110000,Jail Enforcement Model,378488,174720200,(001) Sheriff
2025-05-23 pm,FLORIDA,Collier County,34112,collier county sheriff,636702,FL0110000,Task Force Model,378488,174720200,(001) Sheriff
2025-05-23 pm,FLORIDA,Columbia County,32055,columbia county sheriff,636703,FL0120000,Warrant Service Officer,70503,14995351,(001) Sheriff
2025-05-23 pm,FLORIDA,Columbia County,32055,columbia county sheriff,636703,FL0120000,Task Force Model,70503,14995351,(001) Sheriff
2025-05-23 pm,FLORIDA,NA,33134,coral gables police,636704,FL0130200,Task Force Model,50999,44666517,(003) Local Police
2025-05-23 pm,FLORIDA,NA,33836,davenport police,636713,FL0530300,Task Force Model,5378,1097750,(003) Local Police
2025-05-23 pm,FLORIDA,NA,33324,davie police,636714,FL0061200,Task Force Model,106558,52000000,(003) Local Police
2025-05-23 pm,FLORIDA,NA,32114,daytona beach police,636715,FL0640100,Task Force Model,68866,34761607,(003) Local Police
2025-05-23 pm,FLORIDA,NA,32118,daytona beach shores public safety,636716,FL0640500,Task Force Model,4541,5309600,(003) Local Police
2025-05-23 pm,FLORIDA,NA,32720,deland police,636718,FL0640200,Task Force Model,33532,7000000,(003) Local Police
2025-05-23 pm,FLORIDA,DeSoto County,34266,desoto county sheriff,636720,FL0140000,Warrant Service Officer,37489,10739429,(001) Sheriff
2025-05-23 pm,FLORIDA,DeSoto County,34266,desoto county sheriff,636720,FL0140000,Task Force Model,37489,10739429,(001) Sheriff
2025-05-23 pm,FLORIDA,Dixie County,32628,dixie county sheriff,636722,FL0150000,Warrant Service Officer,16700,4590231,(001) Sheriff
2025-05-23 pm,FLORIDA,Dixie County,32628,dixie county sheriff,636722,FL0150000,Task Force Model,16700,4590231,(001) Sheriff
2025-05-23 pm,FLORIDA,NA,32809,edgewood police,636731,FL0481000,Task Force Model,2977,1798900,(003) Local Police
2025-05-23 pm,FLORIDA,Escambia County,32501,escambia county sheriff,636734,FL0170000,Warrant Service Officer,315534,60239867,(001) Sheriff
2025-05-23 pm,FLORIDA,Escambia County,32501,escambia county sheriff,636734,FL0170000,Task Force Model,315534,60239867,(001) Sheriff
2025-05-23 pm,FLORIDA,NA,32727,eustis police,636735,FL0350100,Task Force Model,21083,5618042,(003) Local Police
2025-05-23 pm,FLORIDA,NA,32948,fellsmere police,636736,FL0310100,Task Force Model,5754,1048970,(003) Local Police
2025-05-23 pm,FLORIDA,Flagler County,32110,flagler county sheriff,636739,FL0180000,Warrant Service Officer,112067,31778384,(001) Sheriff
2025-05-23 pm,FLORIDA,Flagler County,32110,flagler county sheriff,636739,FL0180000,Task Force Model,112067,31778384,(001) Sheriff
2025-05-23 pm,FLORIDA,NA,NA,florida a&m university board of trustees,NA,NA,Task Force Model,NA,NA,NA
2025-05-23 pm,FLORIDA,NA,32399,florida of corrections,426628,,Jail Enforcement Model,NA,NA,(649) Criminal Investigations- Other/Multiple Types
2025-05-23 pm,FLORIDA,NA,NA,florida of environmental protection,NA,NA,Task Force Model,NA,NA,NA
2025-05-23 pm,FLORIDA,NA,32399,florida of financial services,636749,-1,Task Force Model,NA,34915433,(643) Fraud Investigations
2025-05-23 pm,FLORIDA,NA,NA,"florida of highway safety and motor vehicles, of highway patrol",NA,NA,Task Force Model,NA,NA,NA
2025-05-23 pm,FLORIDA,NA,32399,florida of law enforcement,636751,FL0370100,Task Force Model,NA,342300000,(641) State Bureau of Investigation
2025-05-23 pm,FLORIDA,NA,NA,florida of lottery services,NA,NA,Task Force Model,NA,NA,NA
2025-05-23 pm,FLORIDA,NA,NA,florida of alcoholic beverages and tobacco,NA,NA,Task Force Model,NA,NA,NA
2025-05-23 pm,FLORIDA,NA,32399,florida fish and wildlife conservation commission,636755,-1,Task Force Model,NA,120879312,(621) Fish and Wildlife Conservation Laws
2025-05-23 pm,FLORIDA,NA,NA,florida gaming control commission,NA,NA,Task Force Model,NA,NA,NA
2025-05-23 pm,FLORIDA,NA,33965,florida gulf coast university police,636756,FL0360700,Task Force Model,NA,1700000,(611) 4-year University/College
2025-05-23 pm,FLORIDA,NA,NA,florida national guard,NA,NA,Task Force Model,NA,NA,NA
2025-05-23 pm,FLORIDA,NA,NA,florida polytechnic university police,NA,NA,Task Force Model,NA,NA,NA
2025-05-23 pm,FLORIDA,NA,33919,florida southwestern state college police,636732,FL0361300,Task Force Model,NA,2232604,(611) 4-year University/College
2025-05-23 pm,FLORIDA,NA,NA,florida state guard,NA,NA,Task Force Model,NA,NA,NA
2025-05-23 pm,FLORIDA,NA,32548,fort walton beach police,636768,FL0460200,Task Force Model,22284,3000000,(003) Local Police
2025-05-23 pm,FLORIDA,Franklin County,32328,franklin county sheriff,636769,FL0190000,Warrant Service Officer,11736,5464939,(001) Sheriff
2025-05-23 pm,FLORIDA,Franklin County,32328,franklin county sheriff,636769,FL0190000,Task Force Model,11736,5464939,(001) Sheriff
2025-05-23 pm,FLORIDA,NA,33901,ft myers police,636766,FL0360100,Task Force Model,82254,32000000,(003) Local Police
2025-05-23 pm,FLORIDA,Gadsden County,32353,gadsden county sheriff,636771,FL0200000,Warrant Service Officer,45894,7631000,(001) Sheriff
2025-05-23 pm,FLORIDA,Gadsden County,32353,gadsden county sheriff,636771,FL0200000,Task Force Model,45894,7631000,(001) Sheriff
2025-05-23 pm,FLORIDA,Gilchrist County,32693,gilchrist county sheriff,636774,FL0210000,Warrant Service Officer,18256,5056000,(001) Sheriff
2025-05-23 pm,FLORIDA,Gilchrist County,32693,gilchrist county sheriff,636774,FL0210000,Task Force Model,18256,5056000,(001) Sheriff
2025-05-23 pm,FLORIDA,Glades County,33471,glades county sheriff,636775,FL0220000,Warrant Service Officer,13724,4600000,(001) Sheriff
2025-05-23 pm,FLORIDA,Glades County,33471,glades county sheriff,636775,FL0220000,Task Force Model,13724,4600000,(001) Sheriff
2025-05-23 pm,FLORIDA,NA,32043,green cove springs police,636779,FL0100100,Task Force Model,8313,2793593,(003) Local Police
2025-05-23 pm,FLORIDA,NA,32561,gulf breeze police,636783,FL0570200,Task Force Model,6716,2100000,(003) Local Police
2025-05-23 pm,FLORIDA,Gulf County,NA,gulf county board of county commissioners,NA,NA,Warrant Service Officer,NA,NA,NA
2025-05-23 pm,FLORIDA,Gulf County,32457,gulf county sheriff,636784,FL0230000,Task Force Model,16164,2700000,(001) Sheriff
2025-05-23 pm,FLORIDA,NA,33707,gulfport police,636785,FL0520500,Task Force Model,12401,3583711,(003) Local Police
2025-05-23 pm,FLORIDA,Hamilton County,32052,hamilton county sheriff,636789,FL0240000,Warrant Service Officer,14310,5016606,(001) Sheriff
2025-05-23 pm,FLORIDA,Hamilton County,32052,hamilton county sheriff,636789,FL0240000,Task Force Model,14310,5016606,(001) Sheriff
2025-05-23 pm,FLORIDA,Hardee County,33873,hardee county sheriff,636791,FL0250000,Warrant Service Officer,27245,9699946,(001) Sheriff
2025-05-23 pm,FLORIDA,Hardee County,33873,hardee county sheriff,636791,FL0250000,Task Force Model,27245,9699946,(001) Sheriff
2025-05-23 pm,FLORIDA,NA,32333,havana police,636792,FL0200300,Task Force Model,1707,954000,(003) Local Police
2025-05-23 pm,FLORIDA,Hendry County,33975,hendry county sheriff,636795,FL0260000,Warrant Service Officer,41556,12785051,(001) Sheriff
2025-05-23 pm,FLORIDA,Hendry County,33975,hendry county sheriff,636795,FL0260000,Task Force Model,41556,12785051,(001) Sheriff
2025-05-23 pm,FLORIDA,Hernando County,34601,hernando county sheriff,636796,FL0270000,Jail Enforcement Model,190865,48568813,(001) Sheriff
2025-05-23 pm,FLORIDA,Hernando County,34601,hernando county sheriff,636796,FL0270000,Warrant Service Officer,190865,48568813,(001) Sheriff
2025-05-23 pm,FLORIDA,Hernando County,34601,hernando county sheriff,636796,FL0270000,Task Force Model,190865,48568813,(001) Sheriff
2025-05-23 pm,FLORIDA,NA,32655,high springs police,636801,FL0010400,Task Force Model,6137,1200000,(003) Local Police
2025-05-23 pm,FLORIDA,NA,33487,highland beach police,636799,FL0503800,Task Force Model,3915,2543446,(003) Local Police
2025-05-23 pm,FLORIDA,Highlands County,33870,highlands county sheriff,636800,FL0280000,Warrant Service Officer,105424,26999357,(001) Sheriff
2025-05-23 pm,FLORIDA,Highlands County,33870,highlands county sheriff,636800,FL0280000,Task Force Model,105424,26999357,(001) Sheriff
2025-05-23 pm,FLORIDA,Hillsborough County,33601,hillsborough county sheriff,636803,FL0290000,Warrant Service Officer,1436888,406256865,(001) Sheriff
2025-05-23 pm,FLORIDA,Hillsborough County,33601,hillsborough county sheriff,636803,FL0290000,Task Force Model,1436888,406256865,(001) Sheriff
2025-05-23 pm,FLORIDA,NA,32117,holly hill police,636804,FL0640700,Task Force Model,12316,2300000,(003) Local Police
2025-05-23 pm,FLORIDA,NA,34217,holmes beach police,636806,FL0410400,Task Force Model,4295,3056439,(003) Local Police
2025-05-23 pm,FLORIDA,Holmes County,32425,holmes county sheriff,636807,FL0300000,Warrant Service Officer,19477,3400000,(001) Sheriff
2025-05-23 pm,FLORIDA,Holmes County,32425,holmes county sheriff,636807,FL0300000,Task Force Model,19477,3400000,(001) Sheriff
2025-05-23 pm,FLORIDA,NA,32937,indian harbour beach police,636812,FL0050600,Task Force Model,8565,3011951,(003) Local Police
2025-05-23 pm,FLORIDA,Indian River County,32960,indian river county sheriff,636813,FL0310000,Warrant Service Officer,157413,46967193,(001) Sheriff
2025-05-23 pm,FLORIDA,Indian River County,32960,indian river county sheriff,636813,FL0310000,Task Force Model,157413,46967193,(001) Sheriff
2025-05-23 pm,FLORIDA,NA,32963,indian river shores of public safety,636814,FL0310400,Task Force Model,4252,3478630,(003) Local Police
2025-05-23 pm,FLORIDA,NA,33785,indian shores police,636815,FL0521700,Task Force Model,1476,1328691,(003) Local Police
2025-05-23 pm,FLORIDA,NA,32903,indiatlantic police,636810,FL0050500,Task Force Model,2913,1454278,(003) Local Police
2025-05-23 pm,FLORIDA,Jackson County,NA,jackson county correctional facility,NA,NA,Warrant Service Officer,NA,NA,NA
2025-05-23 pm,FLORIDA,Jackson County,32447,jackson county sheriff,636818,FL0320000,Task Force Model,48305,4949211,(001) Sheriff
2025-05-23 pm,FLORIDA,Duval County,32202,jacksonville sheriff,636822,FL0160200,Jail Enforcement Model,903889,408524452,(003) Local Police
2025-05-23 pm,FLORIDA,Duval County,32202,jacksonville sheriff,636822,FL0160200,Task Force Model,903889,408524452,(003) Local Police
2025-05-23 pm,FLORIDA,Jefferson County,32344,jefferson county sheriff,636824,FL0330000,Warrant Service Officer,14288,4091402,(001) Sheriff
2025-05-23 pm,FLORIDA,Jefferson County,32344,jefferson county sheriff,636824,FL0330000,Task Force Model,14288,4091402,(001) Sheriff
2025-05-23 pm,FLORIDA,NA,33408,juno beach police,636826,FL0501600,Task Force Model,3648,2900000,(003) Local Police
2025-05-23 pm,FLORIDA,NA,33469,jupiter inlet colony police,636828,FL0501800,Task Force Model,452,1055217,(003) Local Police
2025-05-23 pm,FLORIDA,NA,NA,jupiter island of public safety,NA,NA,Task Force Model,NA,NA,NA
2025-05-23 pm,FLORIDA,NA,33458,jupiter police,636831,FL0501700,Task Force Model,65524,21192374,(003) Local Police
2025-05-23 pm,FLORIDA,NA,33709,kenneth city police,636832,FL0520700,Task Force Model,5059,1133450,(003) Local Police
2025-05-23 pm,FLORIDA,NA,33051,key colony beach police,636834,FL0440200,Task Force Model,814,625000,(003) Local Police
2025-05-23 pm,FLORIDA,NA,33040,key west police,636835,FL0440100,Task Force Model,24565,15289296,(003) Local Police
2025-05-23 pm,FLORIDA,NA,34741,kissimmee police,636836,FL0490200,Task Force Model,73597,23980229,(003) Local Police
2025-05-23 pm,FLORIDA,NA,32159,lady lake police,636837,FL0351300,Task Force Model,15622,3500000,(003) Local Police
2025-05-23 pm,FLORIDA,Lafayette County,32066,lafayette county sheriff,636838,FL0340000,Warrant Service Officer,8732,1611017,(001) Sheriff
2025-05-23 pm,FLORIDA,Lafayette County,32066,lafayette county sheriff,636838,FL0340000,Task Force Model,8732,1611017,(001) Sheriff
2025-05-23 pm,FLORIDA,NA,32055,lake city police,636840,FL0120100,Task Force Model,12116,5396432,(003) Local Police
2025-05-23 pm,FLORIDA,NA,33406,lake clark shores police,636841,FL0505000,Task Force Model,3628,1366747,(003) Local Police
2025-05-23 pm,FLORIDA,Lake County,32778,lake county sheriff,636842,FL0350000,Warrant Service Officer,356495,63978503,(001) Sheriff
2025-05-23 pm,FLORIDA,Lake County,32778,lake county sheriff,636842,FL0350000,Task Force Model,356495,63978503,(001) Sheriff
2025-05-23 pm,FLORIDA,NA,33852,lake placid police,636847,FL0280200,Task Force Model,2439,800000,(003) Local Police
2025-05-23 pm,FLORIDA,NA,33801,lakeland police,636845,FL0531200,Task Force Model,110516,43320612,(003) Local Police
2025-05-23 pm,FLORIDA,NA,33462,lantana police,636850,FL0502000,Task Force Model,11867,4250000,(003) Local Police
2025-05-23 pm,FLORIDA,Lee County,33912,lee county sheriff,636856,FL0360000,Jail Enforcement Model,754610,174491595,(001) Sheriff
2025-05-23 pm,FLORIDA,Lee County,33912,lee county sheriff,636856,FL0360000,Warrant Service Officer,754610,174491595,(001) Sheriff
2025-05-23 pm,FLORIDA,Lee County,33912,lee county sheriff,636856,FL0360000,Task Force Model,754610,174491595,(001) Sheriff
2025-05-23 pm,FLORIDA,Leon County,32302,leon county sheriff,636859,FL0370000,Warrant Service Officer,292502,75000000,(001) Sheriff
2025-05-23 pm,FLORIDA,Leon County,32302,leon county sheriff,636859,FL0370000,Task Force Model,292502,75000000,(001) Sheriff
2025-05-23 pm,FLORIDA,Levy County,32621,levy county sheriff,636860,FL0380000,Warrant Service Officer,40770,12090148,(001) Sheriff
2025-05-23 pm,FLORIDA,Levy County,32621,levy county sheriff,636860,FL0380000,Task Force Model,40770,12090148,(001) Sheriff
2025-05-23 pm,FLORIDA,Liberty County,32321,liberty county sheriff,636861,FL0390000,Warrant Service Officer,8457,1640000,(001) Sheriff
2025-05-23 pm,FLORIDA,Liberty County,32321,liberty county sheriff,636861,FL0390000,Task Force Model,8457,1640000,(001) Sheriff
2025-05-23 pm,FLORIDA,NA,33064,lighthouse point police,636862,FL0062000,Task Force Model,11283,5535272,(003) Local Police
2025-05-23 pm,FLORIDA,NA,32064,live oak police,636863,FL0610200,Task Force Model,6974,1808003,(003) Local Police
